time,field.orientation.x,field.orientation.y,field.orientation.z,field.orientation.w,field.angular_velocity.x,field.angular_velocity.y,field.angular_velocity.z,field.linear_acceleration.x,field.linear_acceleration.y,field.linear_acceleration.z,field.magnetic_field.x,field.magnetic_field.y,field.magnetic_field.z,label
1531946413.954029,0.0136114511374103,-0.3743858684313123,-0.9232470772072624,0.0852337042789602,0.0492161475121974,-0.3331098556518555,-0.2923106253147124,-0.53936575,0.4609125500000018,14.8472681,-53662.50278777647,-415168.7486061117,-223873.4385454161,0
1531946414.4119642,-0.0322261520945749,-0.3692774068678632,-0.9287601225571764,-0.0005537559952,-0.1017414480447769,-0.2691930234432221,-0.3056207001209258,-0.6472389000000001,-0.2157462999999984,13.1016844,-30351.56263653045,-420117.1875455101,-221765.6249089797,0
1531946414.78731,-0.0410222888630091,-0.3470212500888057,-0.9334253921500636,-0.0813047421294875,-0.0570708289742469,-0.1699338108301163,-0.4548572301864624,-0.7060788,0.7943386500000014,10.87557485,5727.306928926115,-408129.8628009445,-248987.0325308149,0
1531946415.14108,-0.0477105632823716,-0.3587936375996267,-0.915559785623731,-0.1753314196541339,0.2095033973455429,-0.2308163046836853,-0.4182677567005157,-0.4511059,0.7943386500000014,11.03248125,61080.50086652407,-402000.00000000006,-255167.79965339036,0
1531946415.5269685,-0.075037401945129,-0.3640926762015863,-0.893842012119856,-0.2507037471104472,0.0772673264145851,-0.3007367849349976,-0.2621013522148132,-0.51975245,0.7060788000000014,10.9638347,98838.966686836,-397040.2583282911,-251959.74167170897,0
1531946415.964397,-0.1166935960816063,-0.3611778067860334,-0.8634203696186054,-0.3323228277540446,0.0354690179228782,-0.2804184556007386,-0.3446398973464965,-0.2549729,0.5589790500000015,11.81701325,114606.17621449556,-387929.215857003,-261535.39207149847,0
1531946416.4189386,-0.1245794281979185,-0.3027195516871708,-0.838659728419751,-0.4353052940444298,-0.0543460883200168,-0.2501776218414307,-0.4100903868675231,-0.4314926,-0.1470997499999984,13.140911,140206.53088553308,-340697.7949891876,-317826.1235421322,0
1531946416.747713,-0.1462400587047583,-0.2908669878730645,-0.8028813583561285,-0.4993913945993635,0.0892036184668541,-0.2860962748527527,-0.3737477362155914,-0.59820565,0.7256921000000014,11.7091401,154000.0,-313790.52067341475,-342209.47932658525,0
1531946417.151387,-0.219188482366338,-0.3220247087020305,-0.7334797714144403,-0.5570133940123289,0.3285943865776062,-0.3871544301509858,-0.260773479938507,-0.51975245,0.4511059000000015,12.32695905,161000.0,-322753.77382758766,-330369.33925861854,0
1531946417.4405727,-0.2484798133912986,-0.2985742869956911,-0.6993484568946481,-0.6000190941304404,-0.2236471176147461,-0.3733273148536682,-0.2585256397724151,-0.44129925,0.2255529500000014,11.8660465,150276.6443280903,-324387.3020593265,-330502.0402094374,0
1531946417.908712,-0.2512676465791761,-0.2550182046785595,-0.6322860465014231,-0.6870550490788104,-0.2535926401615143,-0.2956852614879608,-0.5422129034996033,0.10787315,1.4611908500000017,12.73883835,139748.93621076609,-268765.956838509,-379489.3621076608,0
1531946418.3658946,-0.265118430571349,-0.2275417258697604,-0.5225073765516979,-0.7777679745326737,0.2862436473369598,-0.3620690703392029,-0.4882541298866271,-0.2353596,0.4216859500000015,12.17005265,143286.8862567313,-208000.0000000001,-420356.5568716344,0
1531946418.8226926,-0.2795160588180291,-0.1604780836872825,-0.431891654921399,-0.84236996380934,-0.362124502658844,-0.4466925263404847,-0.2974011898040771,-0.0588399,0.7453054000000018,14.32751565,96589.89109482332,-172742.237629813,-450867.1485101455,0
1531946419.1685216,-0.2470452194192432,-0.0886662221986794,-0.3740120615076527,-0.8895065702117709,-0.3234354853630066,-0.3291479945182801,-0.2903035283088683,0.18632635,0.3138128000000018,14.85707475,46973.77156126467,-105960.65734189708,-485181.9665892623,0
1531946419.6067808,-0.2079616949588914,-0.0318215307191463,-0.301311720715078,-0.9300271880822808,-0.2236179560422897,-0.2131095677614212,-0.2962763905525207,-0.02941995,0.0882598500000016,13.3762706,-5611.976047904192,-27714.703925482438,-508673.3200266134,0
1531946420.0932746,-0.1765292201817325,0.0121768393520715,-0.2420887054103509,-0.9539822942372482,-0.2404670268297195,-0.1301634460687637,-0.1859128028154373,-0.0980665,0.4118793000000014,11.8660465,-54256.227178025714,24688.356994040347,-509783.9350919927,0
1531946420.6056564,-0.0832312766680414,0.0372772410180224,-0.191682159807763,-0.97721078150915,-0.7455623149871826,0.0538003370165824,-0.1345952749252319,-0.24516625,-0.0686465499999988,9.67916355,-80330.07191781593,103748.20205460164,-500980.4315068956,0
1531946420.978828,-0.0138418088088386,0.0368241697053001,-0.1650589217666863,-0.985498826584605,-0.1935158669948578,0.0682826787233352,-0.0814727619290352,-0.00980665,0.529559100000001,8.237586,-79952.45234081183,190369.2439372325,-478023.7738295941,0
1531946421.299107,0.0238464102905779,0.0241153956225717,-0.1654810247649681,-0.9856296600919416,-0.216233879327774,0.1364020854234695,0.1058797463774681,-0.08825985,0.1176798000000007,5.9624432,-69568.60936300103,220441.25786649532,-465705.8280890031,0
1531946421.6213706,0.0451529300581493,0.0114374031390872,-0.1866372682064545,-0.9813240692212892,0.0095419753342866,0.1203484386205673,0.1676887273788452,0.32361945,-0.0686465499999992,6.63910205,-52494.69859960578,243751.8933572836,-452497.7279712597,0
1531946422.0409358,-0.0085418611558129,-0.0171569297170899,-0.2253982837803774,-0.9740781745011734,-0.0324470624327659,0.0494715496897697,0.2351324409246444,0.9022118,0.353039400000001,8.7083052,-21548.72460446101,193502.99755408923,-474679.91064739774,0
1531946422.4294362,0.01597418735137,-0.0278235340070678,-0.2379003343428405,-0.970759551698249,-0.1244952976703643,0.1181082427501678,-0.114479050040245,1.30428445,0.9904716500000011,9.0417313,-3265.0627261987365,202209.33579612576,-467158.1328407749,0
1531946422.6968143,0.0030953686868289,-0.0373401397109593,-0.2098058895429246,-0.9770248826781032,0.3248999714851379,0.0195538438856601,-0.2438369393348693,1.6082906,0.5883990000000012,10.44408225,-1488.1103623822455,206464.3310871467,-465255.9448188089,0
1531946423.0878098,-0.1239256641901276,-0.0539388511267487,-0.1575728982378679,-0.9782146041820684,0.8569303750991821,-0.1225440800189972,-0.1560266613960265,0.59820565,-0.049033249999999,7.91396655,-20596.43822488469,112972.110035392,-491917.50675741927,0
1531946423.4230576,-0.2252626202286247,-0.0395835997224748,-0.1370841948622113,-0.9637934499049704,0.3745642900466919,-0.2570063173770904,-0.0309806838631629,1.5102241,0.5785923500000015,12.4348322,-45000.0,3323.377738793497,-492208.5009959249,0
1531946423.88356,-0.2823849157574473,-0.0061140898528111,-0.0715790455376714,-0.9566074521442152,0.2368503808975219,-0.2726211845874787,-0.4297153949737548,1.30428445,0.6766588500000017,13.6508568,-86921.85138314206,-45776.007553427466,-489505.2267020007,0
1531946424.4106176,-0.3610682331704403,0.0498082038620045,0.0514312992237817,-0.9297869085351608,0.1657750308513641,-0.4081952571868897,-0.2989695966243743,0.9022118,0.7060788000000017,13.9058297,-133824.85369732717,-125196.11506570116,-462082.3309605793,0
1531946424.723694,-0.3874981076587118,0.0912170907839424,0.1223319547875158,-0.9091532058721988,-0.0056924307718873,-0.4256907403469086,-0.3278232216835021,0.42168595,0.4118793000000016,13.40569055,-164892.5702744245,-164899.19676838865,-436993.3735060359,0
1531946425.1288447,-0.3797565864682854,0.1308704947169369,0.2271542028785936,-0.8871633540454036,-0.114668421447277,-0.421290934085846,-0.4643971025943755,0.22555295,0.3922660000000014,11.67972015,-207566.66814799915,-184855.55604933316,-410180.5549383337,0
1531946425.5219212,-0.3605645162004743,0.1770353681208313,0.3402662980373258,-0.8502179453007406,-0.0814720466732978,-0.484546571969986,-0.3778507411479949,0.8825985000000001,0.2941995000000018,15.01398115,-238308.9138050318,-203874.34796455133,-383314.1300886219,0
1531946426.0184414,-0.2932470508680602,0.2279570342656001,0.4704500420144804,-0.8004489463136238,-0.199798434972763,-0.4608380198478699,-0.4153228402137756,0.75511205,0.4314926000000017,13.9450563,-269782.37676393514,-209129.50705574063,-354740.98588851886,0
1531946426.4268787,-0.2131062069940364,0.2358051398731605,0.5606666561881253,-0.7646140079731997,-0.5583603382110596,-0.3585075438022614,-0.2852104306221008,0.6668522,0.1078731500000017,14.07254275,-297838.91357406595,-198161.08642593407,-347000.0,0
1531946426.811892,-0.1570032012796567,0.245657845131112,0.6174643010380338,-0.7305751534627292,-0.1762661039829254,-0.2629280984401703,-0.1775130480527877,0.4314926,1.4339560944232918e-15,11.7091401,-315213.9108033337,-184056.69296400045,-339257.7427146661,0
1531946427.211615,-0.0999885169423687,0.2352065486965979,0.6616721525390402,-0.7048901605812452,-0.2860906422138214,-0.0865886062383652,-0.1850977391004562,0.8237586,0.2255529500000013,10.97364135,-340471.72998521937,-166792.405022171,-329000.0,0
1531946427.512988,0.0684330230356908,-0.2056831831291056,-0.693974760961954,0.6865933153504148,-0.4190042316913605,-0.0377834290266037,-0.2878310978412628,0.91201845,0.5982056500000013,10.2969825,-341589.8288987316,-148065.86094394437,-339967.06952802785,0
1531946427.9121006,0.0495846428375696,-0.1771478683261564,-0.7412207791542919,0.6455631282005454,0.1925210803747177,-0.0372387282550335,-0.2607618272304535,1.08853815,-0.0196132999999988,9.09076455,-328283.5928359284,-138716.4071640717,-356486.5628656286,0
1531946428.315844,0.0707119052421783,-0.2027671533709881,-0.7576319722953629,0.6163433316964546,0.2075055986642837,0.0088230725377797,-0.2036005556583404,0.7453054,0.755112050000001,7.7080269,-322080.709682274,-173929.13549163844,-347151.5741906356,0
1531946428.6490536,0.0843039215395544,-0.2107040804302338,-0.7796836138477474,0.5836009780667082,-0.1457620561122894,-0.0242473185062408,-0.2791270315647125,1.2748645,0.813951950000001,8.09048625,-299833.7177576701,-212498.84672698972,-328667.4355153402,0
1531946429.1358433,0.1099729693305657,-0.2245118738780703,-0.8323462055675314,0.4946717685311225,0.0136898253113031,-0.1444708108901978,-0.4196002781391144,1.59848395,0.480525850000001,8.5317855,-244961.6268106827,-266256.9247371998,-316262.26185745886,0
1531946429.5420003,0.1022507693929138,-0.2620343011571471,-0.8584582048948377,0.4288733095266892,0.3371044993400574,-0.2786089479923249,-0.2682063579559325,1.93191005,0.5001391500000013,10.7480884,-223858.1331789374,-298013.8645051237,-298411.73595806403,0
1531946430.041338,0.0479596303293314,-0.321566049798077,-0.8751787114200966,0.3582699716038082,-0.1570517867803573,-0.3057294487953186,-0.140231892466545,2.5105024,0.9218251000000016,13.17033095,-220169.9543107476,-345542.4885776869,-236372.5342669393,0
1531946430.397028,0.018059744668744,-0.3050669683556383,-0.9036623710857772,0.3000038491826914,-0.0296203512698411,-0.1133326813578606,-0.4027892351150512,1.7063571,1.2062179500000012,10.1793027,-212019.6643263613,-342490.1678368194,-248496.72261227312,0
1531946430.8194115,0.010829832091285,-0.3138470048492778,-0.9292604684919552,0.194570691477735,-0.0708632618188858,-0.2993800640106202,-0.3348653018474578,1.9809433,0.6178189500000014,11.2972608,-162393.99845990952,-366415.5717585908,-236000.0,0
1531946431.1750505,-0.036193368308021,-0.3109947247801449,-0.9419591065498298,0.1211831788545262,-0.2609614431858063,-0.39280104637146,-0.2779289782047271,2.8243152,0.3628460500000017,14.50403535,-144272.15896060257,-372009.1761559096,-235990.8238440904,0
1531946431.701722,-0.1072830792622459,-0.285193240615636,-0.951933338559746,0.0312741962272199,-0.2264197766780853,-0.3368483185768128,-0.277460217475891,2.53992235,0.9316317500000016,14.0823494,-137000.0,-363052.8200414798,-261894.35991704048,0
1531946432.1217337,-0.1372914796645239,-0.2543419961852803,-0.955940318600754,-0.0513741750444846,-0.2551498115062713,-0.1611020863056183,-0.3425996005535126,2.18688295,1.3140911000000015,14.17060925,-111261.48969889064,-353358.9540412045,-285553.88272583194,0
1531946432.445495,-0.1367728085555637,-0.220461602810408,-0.9569152615754332,-0.1303957924555447,-0.2472950518131256,-0.1240643560886383,-0.4076122939586639,1.16699135,0.2941995000000012,10.07142955,-85413.14426724357,-329486.5012338381,-327806.92663254007,0
1531946432.926794,-0.1509373140641002,-0.1511141515816325,-0.9549549800215866,-0.206018024810572,-0.4247184693813324,-0.1514155715703964,-0.1257707029581069,1.5102241,0.2843928500000013,10.83634825,-67762.69006732733,-286918.1481201302,-373494.2885240941,0
1531946433.300244,-0.1584947123867084,-0.1092262408436122,-0.9533799727941324,-0.2324127404676588,-0.1830892711877823,-0.0546800382435321,-0.0214793980121612,1.57887065,0.1863263500000013,11.0226746,-86798.39655795143,-245697.5948369272,-405100.80172102427,0
1531946433.7056177,-0.1473661992160525,-0.0741338197029473,-0.9571711968297344,-0.2379299898381869,-0.1906486600637436,0.0779531598091125,-0.0274095237255096,1.55925735,0.7453054000000011,9.1986377,-86279.93825312574,-217870.1389304672,-422000.0,0
1531946434.0916336,-0.1159788419465393,-0.076414397935186,-0.9554865407372878,-0.2602983259239942,0.0139148104935884,0.1618325561285018,-0.1798410266637802,1.5298374,0.657045550000001,7.5511205,-58479.50866145055,-204680.0867068029,-432439.9710977324,0
1531946434.552929,-0.0836310801043099,-0.126881495302018,-0.9403366090968276,-0.3044240302321584,0.1125755831599235,0.0967753157019614,-0.2022430598735809,1.2944778,0.2353596000000008,6.63910205,-850.2828315152428,-226479.0488202021,-420712.5707078788,0
1531946435.103827,-0.0825442664351828,-0.1648441725206554,-0.9238353758149812,-0.3354713717404967,0.11232490837574,-0.0051152976229786,-0.0999246463179588,1.372931,0.5785923500000011,8.97308475,36688.10977252454,-249032.1646587869,-401639.8627843444,0
1531946435.5455863,-0.087371247600288,-0.1697670730503281,-0.913096164453702,-0.3602787815853601,0.0087141394615173,-0.0600864589214325,-0.1756067425012588,1.46119085,0.6766588500000013,9.91452315,50915.36591341714,-253180.7723477639,-399819.2276522362,0
1531946435.8225396,-0.1021920919426779,-0.1872802527550535,-0.8943105633707871,-0.3933084025492054,0.2826285362243652,-0.1298713237047195,-0.265748381614685,1.5298374,0.6080123000000014,11.26784085,67761.32321908014,-255681.7642921069,-397318.2357078932,0
1531946436.2061782,-0.1301181024540144,-0.2073729379837844,-0.8627507355521649,-0.4424103438098373,-0.1513642519712448,-0.1172914505004883,-0.3543378412723541,1.3925443,1.0493115500000014,11.07170785,73247.32751794427,-276651.6034892335,-382898.9310071777,0
1531946436.5221496,-0.1295514701240122,-0.196122011289077,-0.8325523971015125,-0.5016064985196657,0.1845118403434753,-0.2281481921672821,-0.3983104825019836,0.784532,0.0980665000000013,10.77750835,95468.51048869095,-245643.36888159704,-404244.7517481152,0
1531946436.777438,-0.1518298805755801,-0.1928235666098172,-0.8066725758335813,-0.5376300911614689,-0.0502151250839233,-0.2450618892908096,-0.2140908539295196,0.8237586,0.1961330000000014,11.7875933,96369.49923831862,-241384.16793613567,-408369.4992383186,0
1531946437.171246,-0.1697830311054415,-0.1612025889364785,-0.7784250645771842,-0.5824447325771194,-0.1923550516366958,-0.2014743089675903,-0.2709071040153503,0.6668522,0.7943386500000016,12.24850585,86904.38778373375,-219824.7109368453,-426143.4183243994,0
1531946437.5705297,-0.1671097769915759,-0.13152211114117,-0.7340134786746979,-0.6449809840907438,-0.1855458468198776,-0.0860143825411797,-0.3359952569007873,0.00980665,0.421685950000001,8.56120545,81232.71601709351,-176186.6253960096,-453534.567965813,0
1531946437.9842863,-0.1473185216616593,-0.0973834052875859,-0.6838281876711078,-0.7079496700306209,-0.1153270676732063,-0.1167895123362541,-0.3444958627223968,0.2353596,0.0490332500000012,10.13026945,78223.77622377622,-117671.32867132872,-474776.2237762238,0
1531946438.3672402,-0.1590704817468971,-0.0842454080734199,-0.6427428980681958,-0.7446347158427744,-0.1368419378995895,-0.1115903630852699,-0.1900096237659454,0.4314926,0.5001391500000013,10.91480145,69441.29831852406,-93882.59663704818,-485000.0,0
1531946438.7465842,-0.1428590346515393,-0.0577431193175906,-0.6150121802516793,-0.7733156189629048,-0.0629317760467529,-0.0833263099193573,-0.1176467239856719,0.16671305,0.2157463000000012,9.6693569,54950.941986256985,-55656.59390379895,-494147.17404122907,0
1531946439.129383,-0.1300301566059212,-0.033309539716598,-0.6084699736797863,-0.7821425215822423,-0.2368144690990448,-0.0388339981436729,-0.0194817520678043,0.392266,0.1765197000000011,9.30651085,42851.61135960336,-33277.4170394051,-500287.09716009913,0
1531946439.5139678,-0.1033389657990518,-0.0192050605001512,-0.5974515571606942,-0.7949867046970217,-0.1369657069444656,0.0529556721448898,-0.1132926270365715,0.5491724,0.1961330000000011,9.09076455,36075.100129034334,3225.3003871029428,-502075.1001290343,0
1531946440.0154886,-0.0916529130682302,-0.0258513242301691,-0.5755830056906517,-0.8121795713521546,-0.0963970944285392,0.0279020220041274,-0.0826961025595665,0.57859235,0.372652700000001,8.3160392,47127.46031198063,21563.730155990248,-499436.26984400966,0
1531946440.4812338,-0.0859459907442406,-0.0308396640388257,-0.5617398611125909,-0.8222594056830062,0.0378495380282402,0.0501594506204128,-0.0812279433012008,0.7649187,0.5099458000000012,10.1008495,52372.78001303841,32186.390006519145,-499813.6099934808,0
1531946440.7709773,-0.1029633798884783,-0.0557678946318827,-0.543100034118879,-0.8314630702985792,0.2548708617687225,0.0470964573323726,-0.2059489041566848,0.38245935,0.1372931000000009,7.83551335,63553.90650848419,18892.186983031555,-497861.52337287896,0
1531946441.182693,-0.1221266468460124,-0.0739829057816684,-0.5121976522057827,-0.8469150942432978,0.1689022034406662,-0.0036452217027545,-0.1797692626714706,0.6276256,0.127486450000001,8.85540495,68858.53896546528,1712.191551802016,-495000.0,0
1531946441.622932,-0.1301900818614145,-0.0776627677762411,-0.4799556933979083,-0.8640958103481261,-0.0558414384722709,-0.0752519518136978,-0.1430287212133407,0.8041453000000001,0.6276256000000012,9.71839015,57515.26893581009,-128.81723395258234,-493128.8172339525,0
1531946442.0627918,-0.143782748597412,-0.0753376283132935,-0.4398522156727202,-0.8832784336400953,0.1135228350758552,-0.0828232318162918,-0.203169509768486,0.9218251,0.5785923500000012,9.4928372,47000.0,7405.31944095188,-496362.1277763808,0
1531946442.4386358,-0.1530438093840691,-0.0663617984485833,-0.3984390041795238,-0.9018980341836386,-0.0751787275075912,-0.0993068739771843,-0.2994517385959625,1.36312435,0.9120184500000014,11.5914603,33553.45232405926,4262.063567920926,-495368.96821603953,0
1531946442.826722,-0.1773488128061197,-0.0599866185055974,-0.339239627470936,-0.9218814887771118,0.0734762251377105,-0.1628099083900452,-0.2654622495174408,1.3533177,0.6570455500000015,12.36618565,7997.577096298957,7461.165707122856,-498769.41714643856,0
1532135125.3311503,-0.0552263483152068,0.1223854097683661,-0.289584494120108,-0.9476880724651956,1.4905272722244265,-0.4660579860210418,0.3055983185768128,-0.392266,0.8531785500000026,22.09438245,-120838.55263922107,240623.73477372449,-463677.1052784422,0
1532135125.6905751,0.0044816216382003,0.1974261405422121,-0.2866963200380691,-0.9374476274303156,-0.6988581418991089,-0.0731593519449234,-0.2255167216062545,-1.24544455,0.8727918500000018,15.0237878,-161000.0,209000.0,-466000.0,0
1532135126.0355086,0.0411936340457122,0.217565057112932,-0.2499058306623838,-0.9426110577743604,-0.1836698651313781,-0.0036514378152787,-0.0689818263053894,-1.24544455,1.1361159676084036e-15,9.2770909,-183177.9339683714,272355.8679367427,-424777.5825395358,0
1532135126.3708577,0.0703175802398908,0.2111580406937142,-0.2640143332544109,-0.938490357753252,-0.2427538782358169,0.1360152959823608,0.2495730817317962,-1.2160246,-0.7649186999999991,7.9237732,-180864.69008967085,292687.4084945678,-412552.09858423873,0
1532135126.7509248,0.1261412697591321,0.1881539615839167,-0.2980095188537821,-0.9272954186646072,-0.0787045583128929,0.2321312576532364,0.2455268055200576,-1.0002783,-0.1667130499999992,5.87418335,-126895.09423503326,332782.28935698443,-397919.3458980045,0
1532135127.187528,0.1982897907542956,0.1331047886069361,-0.3309556450960627,-0.912925317379012,-0.277949184179306,0.3187817633152008,0.2161958068609237,-0.9022118,-0.0294199499999995,3.8245935,-44575.76149493604,360978.3538585897,-383021.6461414104,0
1532135127.4790883,0.2484387065819488,0.0951464199593832,-0.3407856605944666,-0.9017153106019627,-0.1754472255706787,0.2911235392093658,0.185183048248291,-0.85317855,-0.1569063999999995,3.9814999,11525.911478960476,382157.7282560425,-357368.63509937393,0
1532135127.8851244,0.2898313400257147,0.0479529837931696,-0.3743475035857211,-0.8795238781541799,-0.0921715795993805,0.1680616289377213,0.3893648087978363,-0.6276256,-0.3334260999999994,4.6287388,77125.33826849904,391455.8425566472,-332683.7638349708,0
1532135128.402451,0.3209129443585851,0.0194277238610106,-0.4670600352130761,-0.8237064824289317,-0.0468374118208885,-0.1073951646685599,0.4342969357967376,-0.4707192,-0.617818949999999,7.9629998,175587.8363802718,364218.2042692679,-313024.2449188076,0
1532135128.7370365,0.3301306737212223,0.0246129506946073,-0.5270585221150794,-0.7826987001345697,-0.1099060699343681,-0.1468650400638579,0.4079194068908691,-0.4707192,0.3922660000000011,9.5712904,217955.0078077833,336463.9224367416,-313139.64341484173,0
1532135129.119463,0.332317703622374,0.0417135672338394,-0.5887019948644578,-0.735700267371426,-0.051982581615448,-0.2405884861946105,0.2870763540267945,-0.67665885,0.3726527000000014,11.28745415,255451.19536288112,302398.4061828251,-319451.1953628812,0
1532135129.5742602,0.310146050473695,0.0788372562855363,-0.6431806799007159,-0.695638359637671,-0.0495172664523124,-0.296214759349823,0.1935445368289947,-0.83356525,0.1078731500000013,11.38552065,256992.10267442607,277988.15401163907,-340513.8203197544,0
1532135130.0794375,0.2741935243422126,0.130300731286472,-0.7058265949090199,-0.6400378493137304,-0.0654206052422523,-0.3645683228969573,0.2828319668769837,-0.99047165,-0.5393657499999983,13.95486295,233235.0415930348,255543.80199129344,-377838.6772121892,0
1532135130.366787,0.2523205028684611,0.159020293287859,-0.7421230118500142,-0.600250235683014,-0.046837318688631,-0.3571823835372924,0.290110468864441,-0.79433865,-0.0490332499999983,13.71950335,216853.67072674097,239853.6707267409,-399670.7174854689,0
1532135130.6420443,0.2307911650579642,0.1869258263263453,-0.776728561759923,-0.5554159836822865,-0.0840199440717697,-0.3277429640293121,0.3106600046157837,-1.0002783,-0.5001391499999983,14.24906245,195000.0,225000.0,-423000.0,0
1532135131.012777,0.1982648450625912,0.2185333845786125,-0.8202276230536139,-0.4900620954703007,-0.1181619614362716,-0.2984416782855987,0.3172653913497925,-0.980665,-0.4805258499999982,14.54326195,172415.02352937538,207634.3897058596,-441438.7323529685,0
1532135131.4851556,0.1732269374815458,0.2572294238084768,-0.8580327746016743,-0.4093961521158643,-0.1094113066792488,-0.2334905415773391,0.3232302367687226,-0.8825985000000001,-0.0294199499999985,11.76798,142204.26448015615,197481.7057920624,-458277.4413119063,0
1532135131.9243827,0.1497488271908906,0.291140806357096,-0.886537047570708,-0.3269011821840127,-0.1153150126338005,-0.2541154921054839,0.2901417016983033,-0.7453054,-0.0784531999999983,13.73911665,120348.24727756163,188278.59782204928,-469860.70108897536,0
1532135132.376506,0.1211167826754818,0.3173972337974927,-0.9065160689772837,-0.2506358665834011,0.0031061663758009,-0.2384016215801238,0.3000544905662537,-0.95124505,-0.2745861999999985,12.1014061,88330.57251708319,189427.38822160705,-478572.6117783929,0
1532135132.7935464,0.0915206061849908,0.321142811722416,-0.9288008567428592,-0.1606867811497991,-0.0198727995157241,-0.2309169769287108,0.3804973959922791,-0.73549875,-0.0980664999999985,11.6699135,62700.03427876766,173700.0342787676,-490457.1232692757,0
1532135133.115828,0.0753550067888037,0.3217618443754097,-0.9396727010495152,-0.0883524383268644,0.0882535278797149,-0.2356660366058349,0.3872198462486267,-0.8237586,-0.0392265999999985,11.4737805,42243.77793306409,156092.53351967686,-499302.4888267744,0
1532135133.5210516,0.0534334836836263,0.3194542192319148,-0.946087094453794,-0.0036158462822845,-0.0836828127503395,-0.2299451977014541,0.3622226119041443,-0.95124505,-0.2843928499999987,10.7284751,17597.60940194938,133109.74289037738,-508000.0,0
1532135134.0174444,0.0314124842303347,0.3120181472406669,-0.9437076529527764,0.1052321119494562,0.1103460416197776,-0.2188976556062697,0.3974462747573852,-0.9610517,-0.1863263499999987,10.18910935,-10762.819249872971,128523.23796882931,-510000.0,0
1532135134.4024873,0.002691028919368,0.3100145912131292,-0.9323326005159756,0.1861172576990911,-0.2391363382339477,-0.2745673954486846,0.3197126388549805,-0.87279185,-0.0294199499999986,11.26784085,-40568.43373816037,112869.85761255998,-514869.85761256,0
1532135134.7961588,-0.0492154336544898,0.3519301295087552,-0.8986739799152454,0.2571149603921254,-0.1449798047542572,-0.3137038350105285,0.2634827792644501,-0.42168595,-0.0196132999999984,12.4348322,-85411.94549527435,164857.3623871188,-498294.0272523628,0
1532135135.1230445,-0.0814858083625975,0.3325969423228906,-0.883065510497117,0.3208342892575913,0.1905752271413803,-0.3252417743206023,0.3091630339622498,-0.4314926,-0.5883989999999986,12.0621795,-123553.3159062226,183829.74895193148,-485085.1255240343,0
1532135135.5265758,-0.0897848337954734,0.2524679157109278,-0.870456931673274,0.4129205314087062,0.3869773149490356,-0.2762150466442107,0.4162124991416931,-0.3530394,-0.9708583499999984,13.140911,-163089.43380771988,140821.1323845602,-490898.8259786355,0
1532135135.9183435,-0.0874963169054303,0.1708064918694952,-0.8488231726705652,0.4926142084843845,0.4019866585731506,-0.2039726376533508,0.2393013536930084,-0.12748645,0.5099458000000016,12.7290317,-201798.1839374342,90221.99766882233,-487060.5448187697,0
1532135136.3479936,-0.0777186593890391,0.0937566725821902,-0.8416475115975082,0.5261168715701945,0.2675435841083526,-0.131020575761795,0.0385744571685791,0.0,0.9904716500000016,12.40541225,-234252.9326324016,33291.78862927539,-477696.480841118,0
1532135136.7251067,-0.0588516589619467,0.0310710937993311,-0.8414348248987725,0.5362448179843902,0.4274150133132934,-0.0229072794318199,0.0091376584023237,-0.1176798,0.5393657500000013,10.0420096,-254130.17251385623,-13538.3640201968,-463544.3962015032,0
1532135137.060988,-0.0157082132763529,-0.0354694409414029,-0.8360819390700316,0.5472313605376291,0.3507671952247619,0.0166591182351112,0.0922452583909034,-0.08825985,0.8924051500000011,9.5516771,-255541.06363931575,-82096.59993505303,-449246.38183589466,0
1532135137.402399,0.0084509032011104,-0.0563850744820182,-0.8281446868804576,0.5576071046914769,0.0583508498966693,0.0912099182605743,0.0037241145037114,-0.0784532,0.392266000000001,8.4925589,-254000.0,-122000.00000000006,-436000.0,0
1532135137.8711443,0.0425893979237571,-0.0716660544745067,-0.8365009765788636,0.5415867760600849,0.2291341572999954,0.0471334233880042,-0.1488383561372757,0.20593965,0.0686465500000011,9.48303055,-240595.6139902697,-140426.31605838178,-438595.6139902697,0
1532135138.2502985,0.0706850309892489,-0.0970837281310863,-0.8461690576824913,0.5192073785559514,-0.0477882251143455,0.0067489612847566,-0.107967622578144,0.2353596,0.3628460500000011,9.1397978,-218397.9921263012,-186107.02755794584,-426096.9881894518,0
1532135138.5895617,0.0622990418056924,-0.0720295781490994,-0.8582197463119944,0.5043703364611474,-0.049936544150114,0.0071638664230704,-0.1291102916002273,0.28439285,0.3922660000000011,9.16921775,-207780.4205476321,-184115.7359583562,-431329.3691785519,0
1532135138.8820276,0.0540821123232506,-0.0631248068894428,-0.8671818868902018,0.4910050498023162,-0.1667362004518509,-0.0248727686703205,-0.0845313072204589,0.36284605,0.2843928500000012,9.6693569,-202971.2070651062,-174000.00000000006,-438671.465489149,0
1532135139.2364137,0.0465813504169199,-0.0642034622405089,-0.873669541801273,0.4800100258936487,-0.0733101963996887,-0.0445334203541278,-0.0552418045699596,0.3726527,0.1863263500000012,9.5516771,-202283.8378586124,-169378.45047814987,-442810.7747609251,0
